DateTime,latitude,longitude,altitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,orientationZ,orientationY,orientationX,userAccelerationX,userAccelerationY,userAccelerationZ,quaternionX,quaternionY,quaternionZ,quaternionW,gravityX,gravityY,gravityZ,magneticFieldX,magneticFieldY,magneticFieldZ
2015-08-27 10:19:35.224,42.3385835713,-71.1066819387,6.303432,3.72,-0.0823284019986,-0.00913950771062,-1.01056277939,0.0693361549281,0.028546414471,0.0735628478192,1.60004897945,0.285857873208,0.190968323321,-0.0830142973762,0.0120137937226,-0.0275482931657,-0.0342856764403,-0.0836262948906,-0.725445126838,-0.682319941919,1.83465253406e-09,-1.40313671099e-09,-0.999999977092,0.0,0.0,0.0
2015-08-27 10:19:35.293,42.3385835713,-71.1066819387,6.303432,3.72,-0.0762178527622,-0.0135915875701,-1.0264681955,0.121368464153,0.042945453882,0.068224415836,1.60624711849,0.266812639043,0.178378001115,-0.0768352677353,-0.013391961457,-0.0308599073584,-0.0319609597661,-0.0779324269841,-0.72652804197,-0.681954571878,1.07807561975e-08,3.18321409509e-09,-0.999999975194,0.0,0.0,0.0
2015-08-27 10:19:35.341,42.3385835713,-71.1066819387,6.303432,3.72,-0.0694675436667,-0.0385898498804,-1.0499764081,0.0875870574233,0.0213575251196,0.00453246823745,1.6118158228,0.242089211338,0.168992442618,-0.0717311668737,-0.0192123078471,-0.0381601809821,-0.0307520291679,-0.070997164576,-0.727297527171,-0.68194722838,-2.73643575854e-09,-1.65480904674e-09,-1.00000002256,0.0,0.0,0.0
2015-08-27 10:19:35.400,42.3385835713,-71.1066819387,6.303432,3.72,-0.0729968484266,-0.0377378542093,-1.04703949607,-0.00069087196474,0.02750311308,0.00781967714814,1.61178494146,0.233474138457,0.165381330797,-0.0652980848746,-0.0357068443642,-0.0503459224594,-0.0302453909164,-0.0686384507703,-0.726919206016,-0.682614420686,-9.05455932454e-10,2.68592439956e-10,-0.9999999954,0.0,0.0,0.0
2015-08-27 10:19:35.458,42.3385835713,-71.1066819387,6.303432,3.72,-0.0506810299875,-0.0299943885377,-1.00822755891,0.0733004200637,0.0250520361643,0.0386297347783,1.61116505116,0.228911643339,0.160737785544,-0.0652425884068,-0.0325554861935,-0.0340639875062,-0.0292753909863,-0.0672723915956,-0.726483770598,-0.683255960727,5.1506530846e-09,-1.45940759477e-10,-0.999999992482,0.0,0.0,0.0
2015-08-27 10:19:35.516,42.3385835713,-71.1066819387,6.303432,3.72,0.00286501101512,-0.0311349367631,-1.01250825503,0.0114607633493,-0.0117217825222,-0.00355916852298,1.61326916998,0.213996531585,0.155677669135,-0.0346939093395,-0.0279713232537,-0.0111313238806,-0.0287176838644,-0.0631609645409,-0.726614427127,-0.683533072705,-2.97056973464e-09,-2.04908826712e-09,-1.00000002752,0.0,0.0,0.0
2015-08-27 10:19:35.575,42.3385835713,-71.1066819387,6.303432,3.72,0.0159122601494,0.0151494788996,-1.03630230991,-0.00625892809363,0.0765425438719,0.0462819813963,1.61195018476,0.208605337108,0.15491625738,0.00828754127209,-0.0232183044165,-0.0232923623357,-0.0287909151768,-0.0617991711338,-0.725977938567,-0.684330313785,-5.37287479091e-09,2.13468021037e-10,-0.999999988713,0.0,0.0,0.0
2015-08-27 10:19:35.633,42.3385835713,-71.1066819387,6.303432,3.72,0.0123508787344,0.0345528358134,-0.985213361214,-0.00038274072805,0.0658634517533,0.0850184684794,1.6118062225,0.214798210529,0.158407002591,0.0130356494382,0.0144370663668,-0.0225223494734,-0.0293780688247,-0.0635532211605,-0.726179416346,-0.6839308243,9.67429312354e-09,3.20300758139e-09,-0.999999977692,0.0,0.0,0.0
2015-08-27 10:19:35.695,42.3385835713,-71.1066819387,6.303432,3.72,0.0343273114042,0.0202751139663,-0.998192349027,0.00435967514049,0.060763540576,0.0995950491022,1.61453694108,0.222261151738,0.158516503186,0.0171013949891,0.0293786719828,0.015410023531,-0.029037795571,-0.0653546840139,-0.727362109913,-0.682517349793,1.40465109683e-09,2.53878753437e-09,-0.999999984456,0.0,0.0,0.0
2015-08-27 10:19:35.750,42.3385835713,-71.1066819387,6.303432,3.72,0.0511535696526,0.00445062729584,-1.02682159925,-0.0649293429226,0.110303081055,0.0978848853431,1.61555818987,0.227687347152,0.161897660866,0.031292465276,0.0190929741968,0.0016845939191,-0.0296398071023,-0.0668611713078,-0.727941114436,-0.681727804567,3.44462645907e-09,-1.26956328089e-09,-1.00000002783,0.0,0.0,0.0
